id,name,team,position,y1_points,y1_rank,y2_points,y2_rank,y3_points,y3_rank,y1_average,y2_average,y3_average,y1_games,y2_games,y3_games,y1_price,y2_price,y3_price
204060,Joe Ingles,Milwaukee Bucks,F-G,958.0,284,2215.5,89,2207.0,87,21.3,33.1,30.7,45,67,72,0,3,2
1630580,Joe Wieskamp,San Antonio Spurs,G-F,133.5,435,0.0,433,0.0,365,4.6,0.0,0.0,29,0,0,0,0,0
1630555,Joel Ayayi,Orlando Magic,G,14.5,487,0.0,433,0.0,365,2.1,0.0,0.0,7,0,0,0,0,0
203954,Joel Embiid,Philadelphia 76ers,C-F,5341.5,3,3563.0,18,3229.5,30,78.6,69.9,63.3,68,51,51,125,155,170
1628381,John Collins,Atlanta Hawks,F-C,2412.5,96,2798.0,50,2457.5,67,44.7,44.4,59.9,54,63,41,58,112,68
1629723,John Konchar,Memphis Grizzlies,G,1399.0,220,637.0,312,225.0,324,19.4,14.8,11.8,72,43,19,0,0,0
202322,John Wall,LA Clippers,G,0.0,500,1974.0,107,0.0,365,0.0,49.4,0.0,0,40,0,0,56,0
1630257,Jon Teske,Memphis Grizzlies,C,6.0,495,0.0,433,0.0,365,2.0,0.0,0.0,3,0,0,0,0,0
202685,Jonas Valanciunas,New Orleans Pelicans,C,4013.0,18,3557.0,19,3457.5,23,54.2,57.4,49.4,74,62,70,54,56,3
1628371,Jonathan Isaac,Orlando Magic,F,0.0,500,0.0,433,1404.5,190,0.0,0.0,41.3,0,0,34,0,0,5
1630228,Jonathan Kuminga,Golden State Warriors,F,1430.5,216,0.0,433,0.0,365,20.4,0.0,0.0,70,0,0,0,0,0
1628395,Jordan Bell,Chicago Bulls,F,5.0,496,86.5,409,291.0,315,5.0,14.4,10.0,1,6,29,0,0,0
203903,Jordan Clarkson,Utah Jazz,G,2524.0,90,2431.0,65,2094.5,102,31.9,35.8,29.5,79,68,71,3,5,0
1630692,Jordan Goodwin,Washington Wizards,G,-1.0,502,0.0,433,0.0,365,-0.5,0.0,0.0,2,0,0,0,0,0
1629162,Jordan McLaughlin,Minnesota Timberwolves,G,1028.0,271,1033.0,246,770.5,256,16.6,20.3,25.7,62,51,30,0,0,0
1629670,Jordan Nwora,Milwaukee Bucks,F,1112.0,256,386.5,342,0.0,365,17.9,12.9,0.0,62,30,0,0,0,0
1629673,Jordan Poole,Golden State Warriors,G,2935.5,57,1204.5,214,1059.0,225,38.6,23.6,18.6,76,51,57,9,0,0
1630648,Jordan Schakel,Washington Wizards,G,12.0,490,0.0,433,0.0,365,3.0,0.0,0.0,4,0,0,0,0,0
1630631,Jose Alvarado,New Orleans Pelicans,G,1123.5,254,0.0,433,0.0,365,20.8,0.0,0.0,54,0,0,0,0,0
1630528,Josh Christopher,Houston Rockets,G,1433.0,214,0.0,433,0.0,365,19.4,0.0,0.0,74,0,0,0,0,0
1630581,Josh Giddey,Oklahoma City Thunder,G,2367.5,99,0.0,433,0.0,365,43.8,0.0,0.0,54,0,0,1,0,0
1630182,Josh Green,Dallas Mavericks,G,986.0,281,335.5,352,0.0,365,14.7,8.6,0.0,67,39,0,0,0,0
1628404,Josh Hart,Portland Trail Blazers,G,2291.0,104,1423.0,185,1859.0,126,42.4,30.3,28.6,54,47,65,0,0,0
1628367,Josh Jackson,Toronto Raptors,G-F,788.0,310,1855.0,124,465.5,296,15.5,29.9,21.2,51,62,22,0,0,0
1629006,Josh Okogie,Phoenix Suns,G,413.5,375,976.0,255,1451.5,181,8.4,16.5,23.4,49,59,62,0,0,0
1626196,Josh Richardson,San Antonio Spurs,G,1605.5,181,1727.0,139,1746.5,143,24.7,29.3,31.8,65,59,55,0,4,3
1630563,Joshua Primo,San Antonio Spurs,G,749.5,316,0.0,433,0.0,365,15.0,0.0,0.0,50,0,0,0,0,0
201950,Jrue Holiday,Milwaukee Bucks,G,3495.0,29,3042.0,36,3249.0,28,52.2,51.6,53.3,67,59,61,32,78,79
1629308,Juan Toscano-Anderson,Los Angeles Lakers,F,1011.5,278,1198.5,215,249.5,320,13.9,22.6,19.2,73,53,13,0,0,0
1627823,Juancho Hernangomez,Toronto Raptors,F,397.5,378,864.0,278,783.5,254,9.9,16.6,16.3,40,52,48,0,0,0
203944,Julius Randle,New York Knicks,F-C,3846.5,25,4562.0,6,3156.5,34,53.4,64.3,49.3,72,71,64,119,39,51
1630551,Justin Champagnie,Toronto Raptors,G-F,275.5,400,0.0,433,0.0,365,7.7,0.0,0.0,36,0,0,0,0,0
203200,Justin Holiday,Atlanta Hawks,F-G,1685.5,173,1880.5,117,1690.5,147,22.8,26.1,23.2,74,72,73,0,0,0
1629620,Justin Robinson,Detroit Pistons,G,186.0,419,59.5,416,40.5,351,7.4,6.6,4.5,25,9,9,0,0,0
1626159,Justise Winslow,Portland Trail Blazers,F-G,950.0,285,501.5,325,361.5,308,19.8,19.3,32.9,48,26,11,0,0,1
203994,Jusuf Nurkic,Portland Trail Blazers,C,2744.0,76,1600.5,152,480.0,291,49.0,43.3,60.0,56,37,8,0,42,0
1629752,Juwan Morgan,Boston Celtics,F,16.5,485,114.5,403,107.5,337,8.2,3.9,5.1,2,29,21,0,0,0
1630231,KJ Martin,None,None,1806.5,154,1259.5,205,0.0,365,22.9,28.0,0.0,79,45,0,0,0,0
1629644,KZ Okpala,Miami Heat,F-G,222.5,412,290.0,366,26.5,357,10.6,7.8,5.3,21,37,5,0,0,0
1630539,Kai Jones,Charlotte Hornets,C-F,55.5,463,0.0,433,0.0,365,2.6,0.0,0.0,21,0,0,0,0,0
1626157,Karl-Anthony Towns,Minnesota Timberwolves,C-F,4787.0,7,3368.0,26,2489.0,62,64.7,67.4,71.1,74,50,35,159,169,172
202695,Kawhi Leonard,LA Clippers,F,0.0,500,3177.5,32,3656.5,17,0.0,61.1,64.1,0,52,57,0,169,167
1626208,Keifer Sykes,Indiana Pacers,G,419.0,373,0.0,433,0.0,365,13.1,0.0,0.0,32,0,0,0,0,0
1628966,Keita Bates-Diop,San Antonio Spurs,F,941.5,289,235.0,381,733.0,261,16.0,7.8,16.7,59,30,44,0,0,0
1629103,Kelan Martin,Boston Celtics,F,395.0,380,398.5,340,435.0,299,13.2,11.4,14.0,30,35,31,0,0,0
1629640,Keldon Johnson,San Antonio Spurs,F-G,2851.5,64,2198.5,92,375.5,306,38.0,31.9,22.1,75,69,17,32,0,0
1629833,Keljin Blevins,Portland Trail Blazers,G,221.0,413,30.0,425,0.0,365,7.1,1.8,0.0,31,17,0,0,0,0
203482,Kelly Olynyk,Detroit Pistons,F-C,1074.5,262,2689.5,54,1533.5,171,26.9,38.4,22.9,40,70,67,0,1,1
1626162,Kelly Oubre Jr.,Charlotte Hornets,F-G,2354.5,100,2002.5,105,2394.0,71,31.0,36.4,42.8,76,55,56,1,28,1
202689,Kemba Walker,Detroit Pistons,G,1061.0,267,1864.5,122,2543.0,57,28.7,43.4,45.4,37,43,56,0,20,81
1629134,Kendrick Nunn,Los Angeles Lakers,G,0.0,500,1796.0,130,2165.0,91,0.0,32.1,32.3,0,56,67,0,1,1
1629026,Kenrich Williams,Oklahoma City Thunder,G-F,1145.0,252,1600.5,152,650.0,270,23.4,24.2,16.7,49,66,39,0,0,0
203145,Kent Bazemore,Los Angeles Lakers,G-F,396.5,379,1382.5,190,1527.0,172,10.2,20.6,22.5,39,67,68,0,0,0
203484,Kentavious Caldwell-Pope,Denver Nuggets,G,2263.5,107,1602.0,150,1472.5,178,29.4,23.9,21.3,77,67,69,0,0,0
1630553,Keon Johnson,Portland Trail Blazers,G,674.5,329,0.0,433,0.0,365,18.2,0.0,0.0,37,0,0,0,0,0
1630556,Kessler Edwards,Brooklyn Nets,F,783.5,312,0.0,433,0.0,365,16.3,0.0,0.0,48,0,0,0,0,0
201142,Kevin Durant,Brooklyn Nets,F,3935.0,21,2296.0,78,0.0,365,71.5,65.6,0.0,55,35,0,185,160,0
1628989,Kevin Huerter,Sacramento Kings,G-F,2143.0,122,2185.0,94,1830.0,132,29.0,31.7,32.7,74,69,56,0,1,0
1628995,Kevin Knox II,Detroit Pistons,F,202.0,415,362.0,348,975.5,235,6.7,8.6,15.0,30,42,65,0,0,0
201567,Kevin Love,Cleveland Cavaliers,F-C,2516.5,92,799.5,288,2550.0,56,34.0,32.0,45.5,74,25,56,0,31,53
1630698,Kevin Pangos,Cleveland Cavaliers,G,126.0,437,0.0,433,0.0,365,5.2,0.0,0.0,24,0,0,0,0,0
1629645,Kevin Porter Jr.,Houston Rockets,G-F,2539.5,89,1052.0,244,1147.0,217,41.6,40.5,22.9,61,26,50,18,4,0
1626172,Kevon Looney,Golden State Warriors,F,2227.5,112,1186.5,217,264.0,317,27.2,19.5,13.2,82,61,20,0,0,0
203920,Khem Birch,Toronto Raptors,C,988.5,280,1789.5,133,827.5,248,18.0,26.7,17.2,55,67,48,0,0,0
203114,Khris Middleton,Milwaukee Bucks,F,3110.0,47,3395.0,24,2975.0,41,47.1,49.9,48.0,66,68,62,55,76,41
1629017,Khyri Thomas,Detroit Pistons,G,0.0,500,244.0,379,31.5,356,0.0,48.8,3.9,0,5,8,0,0,0
1630165,Killian Hayes,Detroit Pistons,G,1688.5,172,592.0,318,0.0,365,25.6,22.8,0.0,66,26,0,0,1,0
1629681,Killian Tillie,Memphis Grizzlies,F-C,378.0,383,161.5,395,0.0,365,10.5,9.0,0.0,36,18,0,0,0,0
1630184,Kira Lewis Jr.,New Orleans Pelicans,G,336.0,391,931.0,265,0.0,365,14.0,17.2,0.0,24,54,0,0,0,0
202691,Klay Thompson,Golden State Warriors,G,1291.0,232,0.0,433,0.0,365,40.3,0.0,0.0,32,0,0,0,0,0
1627739,Kris Dunn,Chicago Bulls,G,419.5,372,20.0,427,1383.0,192,30.0,5.0,27.1,14,4,51,0,0,0
204001,Kristaps Porzingis,Washington Wizards,F-C,2692.0,80,2222.0,88,3134.0,35,52.8,51.7,55.0,51,43,57,70,12,72
203937,Kyle Anderson,Minnesota Timberwolves,F-G,1902.0,144,2614.5,58,1471.0,179,27.6,37.9,22.0,69,69,67,0,0,0
1629657,Kyle Guy,Miami Heat,G,159.0,426,219.5,386,7.5,362,8.4,7.1,2.5,19,31,3,0,0,0
1628398,Kyle Kuzma,Washington Wizards,F,3038.5,50,2215.0,90,1610.5,161,46.0,32.6,26.4,66,68,61,0,3,3
200768,Kyle Lowry,Miami Heat,G,2781.5,71,2280.0,79,3098.5,36,44.2,49.6,53.4,63,46,58,24,40,33
202681,Kyrie Irving,Brooklyn Nets,G,1775.5,158,3452.0,22,1296.0,203,61.2,63.9,64.8,29,54,20,25,80,88
200746,LaMarcus Aldridge,Brooklyn Nets,C-F,1516.0,194,872.5,274,2727.5,45,32.3,33.6,51.5,47,26,53,0,51,70
1630163,LaMelo Ball,Charlotte Hornets,G,4398.5,11,2355.5,69,0.0,365,58.6,46.2,0.0,75,51,0,73,18,0
1630205,Lamar Stevens,Cleveland Cavaliers,F,949.5,286,475.5,329,0.0,365,15.1,11.9,0.0,63,40,0,0,0,0
1629013,Landry Shamet,Phoenix Suns,G,1207.5,240,1172.5,221,1027.5,229,17.5,19.2,19.4,69,61,53,0,0,0
204038,Langston Galloway,Milwaukee Bucks,G,50.0,467,382.5,344,1483.5,177,7.1,9.6,22.5,7,40,66,0,0,0
1626204,Larry Nance Jr.,New Orleans Pelicans,F-C,1124.0,253,1204.5,214,1902.5,118,24.4,34.4,34.0,46,35,56,0,3,3
1628374,Lauri Markkanen,Utah Jazz,F-C,2030.5,132,1464.5,179,1642.0,156,33.3,28.7,32.8,61,51,50,0,27,63
2544,LeBron James,Los Angeles Lakers,F,4195.5,13,3010.5,39,5162.5,2,74.9,66.9,77.1,56,45,67,0,200,165
1630195,Leandro Bolmaro,Utah Jazz,F,163.5,425,0.0,433,0.0,365,4.7,0.0,0.0,35,0,0,0,0,0
1629022,Lonnie Walker IV,Los Angeles Lakers,G-F,1766.0,161,1346.0,193,935.0,237,25.2,22.4,15.3,70,60,61,0,0,0
1628366,Lonzo Ball,Chicago Bulls,G,1491.5,199,2350.5,71,2714.0,46,42.6,42.7,43.1,35,55,63,0,49,4
101150,Lou Williams,Atlanta Hawks,G,852.0,301,1727.0,139,2608.0,52,15.2,26.2,40.1,56,66,65,0,7,30
1629663,Louis King,Sacramento Kings,F,96.5,448,135.0,399,50.0,347,9.6,22.5,5.0,10,6,10,0,0,0
1629652,Luguentz Dort,Oklahoma City Thunder,G,1669.0,175,1448.5,182,554.5,281,32.7,27.9,15.4,51,52,36,0,0,0
1629029,Luka Doncic,Dallas Mavericks,F-G,4958.0,5,4713.5,4,4702.5,5,76.3,71.4,77.1,65,66,61,216,194,120
1630568,Luka Garza,Minnesota Timberwolves,C,494.5,356,0.0,433,0.0,365,15.5,0.0,0.0,32,0,0,0,0,0
1629677,Luka Samanic,New York Knicks,F,0.0,500,299.0,365,49.5,348,0.0,9.1,16.5,0,33,3,0,0,0
1628379,Luke Kennard,LA Clippers,G,1845.5,150,1210.5,212,989.0,232,26.4,19.2,35.3,70,63,28,0,11,0
1630640,MJ Walker,None,None,6.5,494,0.0,433,0.0,365,3.2,0.0,0.0,2,0,0,0,0,0
1630644,Mac McClung,Golden State Warriors,G,18.0,484,0.0,433,0.0,365,9.0,0.0,0.0,2,0,0,0,0,0
1630201,Malachi Flynn,Toronto Raptors,G,542.5,348,985.5,253,0.0,365,12.3,21.0,0.0,44,47,0,0,0,0
1627763,Malcolm Brogdon,Boston Celtics,G,1765.0,162,2890.5,44,2477.0,64,49.0,51.6,45.9,36,56,54,24,27,3
1627736,Malik Beasley,Utah Jazz,G,1886.5,146,1419.5,187,1247.0,206,23.9,38.4,22.7,79,37,55,0,0,0
1630238,Malik Fitts,Boston Celtics,F,57.5,462,7.0,430,0.0,365,3.8,2.3,0.0,15,3,0,0,0,0
1628370,Malik Monk,Sacramento Kings,G,2393.0,97,976.5,254,1225.0,209,31.5,23.2,22.3,76,42,55,0,0,0
1629603,Mamadi Diakite,Oklahoma City Thunder,F,198.5,416,151.5,397,0.0,365,15.3,10.8,0.0,13,14,0,0,0,0
1630585,Marcus Garrett,Miami Heat,G,84.0,452,0.0,433,0.0,365,7.0,0.0,0.0,12,0,0,0,0,0
202694,Marcus Morris Sr.,LA Clippers,F,1739.0,166,1577.5,158,2130.0,99,32.2,27.7,34.4,54,57,62,0,3,1
203935,Marcus Smart,Boston Celtics,G,2638.5,83,1855.0,124,2243.5,84,37.2,38.6,37.4,71,48,60,1,11,0
1628365,Markelle Fultz,Orlando Magic,G,591.0,341,282.0,370,2496.5,61,32.8,35.2,34.7,18,8,72,0,30,0
202693,Markieff Morris,Brooklyn Nets,F,285.0,398,1078.5,237,1248.0,205,16.8,17.7,21.5,17,61,58,0,0,0
1630250,Marko Simonovic,Chicago Bulls,C,37.0,474,0.0,433,0.0,365,4.1,0.0,0.0,9,0,0,0,0,0
1630210,Markus Howard,Denver Nuggets,G,213.5,414,176.0,390,0.0,365,6.9,4.8,0.0,31,37,0,0,0,0
1629716,Marques Bolden,Cleveland Cavaliers,C,0.0,500,27.5,426,5.0,363,0.0,4.6,5.0,0,6,1,0,0,0
